CDOMAIN,CDOMAINDESCR,CLMS,CDESCRIPTION,CLOCATION,CDATE,NOOFPARTICIPANTS
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,08/04/2014,4
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,08/05/2014,2
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,31/01/2015,3
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,04/03/2015,0
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,20/05/2015,90
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,08/07/2015,1
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,15/07/2015,5
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,20/01/2016,2
SA,Source to Acquire,LMS-1328,Umoja Contract and PO Creation,Umoja,09/11/2016,1
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,BNUB,12/03/2014,15
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,ECA,02/11/2015,18
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,ECLAC,25/11/2015,9
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,ESCWA,17/03/2016,14
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Geneva Learning Environment,29/01/2016,15
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Geneva Learning Environment,05/02/2016,15
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Geneva Learning Environment,03/03/2016,23
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Geneva Learning Environment,15/06/2016,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSMA,24/09/2014,10
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSMA,16/03/2015,0
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSMA,09/11/2015,21
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSTAH,11/10/2013,1
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSTAH,18/12/2013,8
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSTAH,16/01/2014,17
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,MINUSTAH,06/02/2014,11
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,02/11/2015,17
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,04/11/2015,35
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,05/11/2015,22
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,06/11/2015,10
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,26/01/2016,41
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,16/02/2016,5
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,New York,18/02/2016,19
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNAMID,21/10/2013,7
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNAMID,28/10/2013,7
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNAMID,29/10/2013,7
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNAMID,21/04/2014,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNOV,10/11/2015,24
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNOV,21/12/2015,14
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNOV,03/03/2016,15
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,UNSMIL,13/02/2014,17
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,18/08/2013,64
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,04/09/2013,22
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,01/10/2013,13
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,11/10/2013,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,18/10/2013,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,29/10/2013,9
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,13/11/2013,5
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,05/12/2013,26
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,11/12/2013,13
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,25/01/2014,14
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,29/01/2014,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,04/02/2014,14
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,19/02/2014,21
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,21/02/2014,12
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,07/03/2014,23
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,17/03/2014,14
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,19/03/2014,12
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,20/03/2014,3
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,21/03/2014,2
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,02/04/2014,6
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,22/04/2014,13
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,20/05/2014,4
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,18/11/2014,17
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,15/05/2015,1
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,29/05/2015,0
SD,Services Delivery,LMS-1527,Umoja Sales and Distribution,Umoja,02/11/2015,20
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ECA,04/11/2015,19
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ECA,09/08/2016,13
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ECA,19/09/2016,8
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ECLAC,27/11/2015,9
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ESCAP,02/08/2016,2
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ESCAP,12/01/2017,2
SD,Services Delivery,LMS-2200,Umoja Service Order Management,ESCWA,16/03/2016,18
SD,Services Delivery,LMS-2200,Umoja Service Order Management,Geneva Learning Environment,02/11/2015,20
SD,Services Delivery,LMS-2200,Umoja Service Order Management,Geneva Learning Environment,28/01/2016,19
SD,Services Delivery,LMS-2200,Umoja Service Order Management,Geneva Learning Environment,04/02/2016,14
SD,Services Delivery,LMS-2200,Umoja Service Order Management,Geneva Learning Environment,03/03/2016,23
SD,Services Delivery,LMS-2200,Umoja Service Order Management,Geneva Learning Environment,14/06/2016,6
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,02/11/2015,17
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,04/11/2015,31
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,05/11/2015,22
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,26/01/2016,20
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,28/01/2016,21
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,16/02/2016,5
SD,Services Delivery,LMS-2200,Umoja Service Order Management,New York,18/02/2016,38
SD,Services Delivery,LMS-2200,Umoja Service Order Management,UNOV,09/11/2015,25
SD,Services Delivery,LMS-2200,Umoja Service Order Management,UNOV,22/12/2015,10
SD,Services Delivery,LMS-2200,Umoja Service Order Management,UNOV,03/03/2016,15
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),BNUB,21/02/2014,13
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),BNUB,24/02/2014,5
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),ECA,27/09/2015,20
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),ECLAC,01/12/2015,4
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Geneva Learning Environment,19/08/2015,9
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Geneva Learning Environment,29/10/2015,8
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Geneva Learning Environment,24/02/2016,5
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),MINUSCA,03/04/2014,7
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),MINUSMA,13/03/2014,6
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),MONUSCO,29/10/2013,6
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),MONUSCO,05/08/2014,8
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),New York,24/09/2015,26
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNAMI,24/02/2014,24
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNAMID,22/10/2013,19
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNFICYP,02/10/2013,10
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNMOGIP,25/02/2014,10
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNON,26/05/2015,58
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNOV,29/07/2015,28
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),UNSMIL,09/02/2014,5
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,20/06/2013,10
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,01/07/2013,21
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,11/07/2013,12
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,19/07/2013,2
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,14/08/2013,12
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,03/09/2013,22
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,01/10/2013,22
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,02/10/2013,26
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,03/10/2013,8
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,04/10/2013,19
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,07/10/2013,19
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,08/10/2013,13
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,12/10/2013,15
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,14/10/2013,12
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,20/10/2013,11
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,22/10/2013,8
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,23/10/2013,3
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,24/10/2013,5
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,25/10/2013,1
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,26/10/2013,10
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,28/10/2013,6
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,30/10/2013,4
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,14/11/2013,9
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,28/11/2013,13
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,03/12/2013,15
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,19/12/2013,10
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,20/01/2014,13
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,01/02/2014,4
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,19/02/2014,7
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,28/02/2014,14
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,06/03/2014,16
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,28/04/2014,1
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,30/04/2014,3
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,19/11/2014,7
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,20/11/2014,13
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,06/12/2014,6
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,19/01/2015,4
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,24/01/2015,6
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,20/05/2015,9
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,11/09/2015,5
TC,Treasury & Cash Management,LMS-1324,Umoja Payment Processing (Cashiers),Umoja,22/09/2015,2
TV,Travel Management,LMS-1954,Umoja Create Travel Request for Uniformed Personnel ** (C5 Distance Learning),Geneva Learning Environment,20/07/2015,47
TV,Travel Management,LMS-1954,Umoja Create Travel Request for Uniformed Personnel ** (C5 Distance Learning),UNON,23/04/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECA,19/10/2015,10
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECA,26/10/2015,9
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,14/03/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,19/08/2015,10
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,11/11/2015,24
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,22/03/2016,13
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,31/03/2016,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,07/04/2016,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,11/04/2016,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ECLAC,01/12/2016,7
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,05/05/2015,30
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,05/06/2015,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,16/10/2015,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,11/11/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,30/11/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,01/12/2015,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,23/03/2016,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,08/07/2016,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,06/10/2016,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,10/11/2016,17
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCAP,29/11/2016,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCWA,03/11/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCWA,05/11/2015,13
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCWA,21/01/2016,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,ESCWA,06/11/2016,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,27/05/2015,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,29/07/2015,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,31/08/2015,34
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,05/10/2015,15
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,19/10/2015,20
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,10/11/2015,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,21/01/2016,9
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,08/02/2016,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,04/03/2016,9
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,23/05/2016,9
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,19/09/2016,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,Geneva Learning Environment,12/12/2016,2
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,KJSO,25/08/2015,7
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,KJSO,12/10/2015,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,KJSO,04/11/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,09/09/2015,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,15/09/2015,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,27/10/2015,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,29/10/2015,4
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,12/01/2016,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINURSO,08/03/2016,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSCA,15/09/2015,2
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSCA,24/09/2015,9
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSCA,25/01/2016,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSMA,31/08/2015,4
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSMA,21/10/2015,13
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MINUSMA,30/10/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MONUSCO,30/09/2015,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,MONUSCO,07/11/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,17/09/2015,20
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,06/10/2015,4
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,08/10/2015,1
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,19/10/2015,7
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,21/10/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,22/10/2015,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,28/10/2015,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,05/11/2015,19
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,16/11/2015,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,24/11/2015,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,15/01/2016,4
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,29/01/2016,13
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,26/02/2016,5
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,New York,29/03/2016,8
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,OSE-Sahel,01/09/2015,6
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,OSE-Sahel,02/03/2016,31
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,RSCE,31/08/2015,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,RSCE,07/09/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,RSCE,14/09/2015,19
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,RSCE,21/09/2015,17
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNAMA,13/09/2015,19
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNAMI,09/03/2016,16
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNAMID,01/09/2015,70
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNDOF,28/08/2015,2
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNDOF,26/10/2015,12
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNFICYP,08/10/2015,11
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNGSC,21/09/2015,3
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNGSC,28/09/2015,2
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNGSC,05/10/2015,7
TV,Travel Management,LMS-1957,Umoja Processing and Approving Travel Requests,UNGSC,29/10/2015,2
