Activity,Employee Index Number
LMS-1487-32,665399
LMS-1920-2,944558
LMS-1920-2,242608
LMS-1775-3,678864
LMS-1935-26,467026
LMS-1935-26,430729
LMS-1935-26,953424
LMS-1935-26,167797
LMS-2168-134,826173
LMS-2168-134,914994
LMS-1714-3,935711
LMS-2193-148,32570
LMS-1443-4,
LMS-2193-148,833714
LMS-1320-335,115829
LMS-2168-127,705578
LMS-2168-127,226112
LMS-2168-127,523740
LMS-2168-127,710468
LMS-2168-127,228743
LMS-2241-4,68599
LMS-2241-4,697212
LMS-1529-198,116199
LMS-1529-198,24780
LMS-1529-198,368975
LMS-1529-198,786707
LMS-1529-198,979306
LMS-1303-219,234304
LMS-1303-219,476242
LMS-1957-60,98860
LMS-1336-2,308488
LMS-2193-156,758614
LMS-2193-155,594963
LMS-2193-155,523740
LMS-2193-155,583755
LMS-2193-155,389255
LMS-1957-88,226112
LMS-1957-88,345283
LMS-1957-88,589022
LMS-1957-88,676471
LMS-1957-88,389349
LMS-1920-2,125629
LMS-1929-2,665399
LMS-1289-3,462846
LMS-2244-331,235228
LMS-2244-331,598043
LMS-2244-346,709851
LMS-1888-8,682106
LMS-2193-344,607777
LMS-2193-344,173156
LMS-2002-1,959853
LMS-1888-8,959853
LMS-2193-345,127306
LMS-2193-345,600498
LMS-1888-8,835406
LMS-2000-1,380925
LMS-1289-3,981009
LMS-1624-2,181472
LMS-1715-2,502681
LMS-2193-346,100963
LMS-2193-346,905010
LMS-2193-346,512453
LMS-1714-3,336035
LMS-2244-348,402225
LMS-2244-349,318746
LMS-2244-349,177926
LMS-2244-349,423472
LMS-1356-2,461966
LMS-1775-3,817754
LMS-2175-3,817754
LMS-1335-6,986189
LMS-1320-334,797192
LMS-1320-334,884328
LMS-1320-334,540662
LMS-1320-334,241629
LMS-1929-2,10010154
LMS-1355-2,311624
LMS-1714-3,617232
LMS-1356-2,240711
LMS-2314-1,137696
LMS-2314-1,22028
LMS-2314-1,949954
LMS-2314-1,134895
LMS-2314-1,
LMS-2193-347,783715
LMS-2193-348,295544
LMS-2193-348,383708
LMS-2193-348,790964
LMS-1714-3,392938
LMS-1888-8,732249
LMS-1344-3,486212
LMS-1355-2,192907
LMS-1714-3,105994
LMS-1888-8,105994
LMS-2244-342,577752
LMS-2244-342,333301
LMS-2244-342,694539
LMS-2244-342,337457
LMS-2244-342,857914
LMS-2244-342,236256
LMS-2244-342,423482
LMS-2244-342,112933
LMS-2193-338,337457
LMS-2193-338,256552
LMS-2193-338,804064
LMS-1737-5,556150
LMS-2000-1,888850
LMS-2002-1,888850
LMS-2314-3,730257
LMS-2314-3,558769
LMS-1289-3,82289
LMS-1715-2,858377
LMS-1570-1,10007272
LMS-2199-1,337412
LMS-1340-2,413268
LMS-1714-3,957197
LMS-1888-8,957197
LMS-1354-3,651169
LMS-1356-2,232126
LMS-1326-4,232126
LMS-1340-2,10006616
LMS-1737-5,10006616
LMS-1714-3,68093
LMS-2175-3,
LMS-1355-2,
LMS-1570-1,
LMS-2175-3,518554
LMS-1354-3,10020496
LMS-1356-2,10020496
LMS-1888-8,139383
LMS-1345-2,936746
LMS-2001-1,907382
LMS-1570-1,936746
LMS-1335-6,10006904
LMS-1354-3,10006904
LMS-1344-3,10006904
LMS-1327-40,10006904
LMS-1888-8,330217
LMS-1355-2,612618
LMS-1342-2,178631
LMS-2175-3,996274
LMS-1356-2,986955
LMS-1344-3,10007291
LMS-1354-3,10007291
LMS-1775-3,152007
LMS-1996-7,986955
LMS-2175-3,152007
LMS-1998-3,986955
LMS-1888-8,329754
LMS-2073-58,10032832
LMS-1327-40,889341
LMS-1888-8,191351
LMS-2002-1,191351
LMS-2000-1,56575
LMS-1888-8,273225
LMS-1487-32,52318
LMS-2000-1,158940
LMS-1327-40,567464
LMS-1527-94,861317
LMS-1527-94,858377
LMS-1527-94,691235
LMS-2241-3,388262
LMS-2241-3,735627
LMS-2241-6,16839
LMS-2241-6,234304
LMS-2241-6,238031
LMS-1624-2,975499
LMS-2241-7,207126
LMS-2241-7,64672
LMS-2241-7,66704
LMS-2241-8,735040
LMS-2241-8,791217
LMS-2241-5,260554
LMS-2241-5,458509
LMS-2241-5,834811
LMS-2242-2,417230
LMS-2242-2,416931
LMS-2242-2,331821
LMS-2242-7,41636
LMS-1714-3,565591
LMS-2002-1,523057
LMS-2002-1,191451
LMS-1714-3,854310
LMS-2000-1,459054
LMS-2000-1,191366
LMS-1714-3,252196
LMS-2193-246,67056
LMS-2244-236,471242
LMS-2244-236,447068
LMS-2244-236,281187
LMS-1957-82,369124
LMS-1957-82,384294
LMS-1957-82,652039
LMS-2244-236,882981
LMS-1714-3,837037
LMS-1888-8,574648
LMS-1888-8,557679
LMS-1340-2,382169
LMS-1336-2,477785
LMS-1714-3,905010
LMS-1355-2,486324
LMS-1335-6,47699
LMS-1888-8,854310
LMS-1289-3,5038
LMS-1714-3,173156
LMS-1340-2,539826
LMS-2003-1,907382
LMS-1888-8,329754
LMS-1714-3,597587
LMS-1998-3,597587
LMS-1354-3,10032540
LMS-1996-7,356848
LMS-1714-3,63059
LMS-1355-2,938534
LMS-1344-3,938534
LMS-1714-3,417739
LMS-1570-1,10037669
LMS-2002-1,630646
LMS-2001-1,630585
LMS-2001-1,687737
LMS-1354-3,588462
LMS-1888-8,925109
LMS-2199-1,191115
LMS-1997-3,687612
LMS-1714-3,191185
LMS-1344-3,138188
LMS-1888-8,462525
LMS-1336-2,455397
LMS-1335-6,455397
LMS-1354-3,455397
LMS-1714-3,839474
LMS-1289-3,455397
LMS-1336-2,513404
LMS-2193-248,700399
LMS-2193-248,46108
LMS-2244-256,604683
LMS-1714-3,122083
LMS-2244-256,32583
LMS-2244-256,771181
LMS-2244-256,390897
LMS-2244-256,849346
LMS-1714-3,513404
LMS-1737-5,990916
LMS-2001-1,32524
LMS-1714-3,553980
LMS-1344-3,304618
LMS-1714-3,470291
LMS-2193-259,902683
LMS-2193-259,319006
LMS-1714-3,600933
LMS-1354-3,115996
LMS-1570-1,304618
LMS-2002-1,513836
LMS-1714-3,
LMS-1737-5,
LMS-2193-246,395858
LMS-2001-1,869328
LMS-1745-2,810201
LMS-2001-1,455835
LMS-1714-3,605501
LMS-1888-8,605501
LMS-1714-3,457095
LMS-1888-8,455684
LMS-2193-259,240413
LMS-2001-1,455684
LMS-2002-1,455684
LMS-2244-269,547053
LMS-1714-3,44626
LMS-2244-237,305007
LMS-1335-6,148036
LMS-1714-3,683244
LMS-1356-2,467352
LMS-1888-8,235584
LMS-1336-2,877235
LMS-1745-2,799165
LMS-1336-2,10032540
LMS-1352-2,314938
LMS-2000-1,557702
LMS-1714-3,10032540
LMS-1624-2,490568
LMS-1888-8,334747
LMS-1336-2,127442
LMS-2002-1,268772
LMS-1888-8,268772
LMS-1996-7,194105
LMS-1714-3,690044
LMS-1996-7,837867
LMS-1356-2,10007278
LMS-1340-2,984259
LMS-2244-91,
LMS-1335-6,747492
LMS-1335-6,322504
LMS-2000-1,783047
LMS-1929-2,414496
LMS-1356-2,414496
LMS-2001-1,981387
LMS-1344-3,911459
LMS-1745-2,618910
LMS-2193-275,755653
LMS-2193-275,860754
LMS-2244-284,941877
LMS-2244-284,870749
LMS-2244-284,173474
LMS-2193-276,90929
LMS-2193-276,243680
LMS-2193-276,865136
LMS-2193-276,95043
LMS-2244-286,865136
LMS-2193-277,806201
LMS-2193-277,151081
LMS-2193-277,771023
LMS-2244-287,98713
LMS-2244-287,472172
LMS-2244-287,597160
LMS-2244-287,44574
LMS-2244-287,151081
LMS-2193-278,472172
LMS-2193-278,941812
LMS-2244-288,827242
LMS-2193-279,942132
LMS-2244-289,942017
LMS-2244-289,597160
LMS-2002-1,326261
LMS-2002-1,191627
LMS-1714-3,37515
LMS-1570-1,10028660
LMS-1714-3,575033
LMS-2000-1,575033
LMS-1714-3,569846
LMS-1714-3,932330
LMS-2002-1,575033
LMS-2000-1,826488
LMS-1888-8,361002
LMS-1888-8,709092
LMS-2002-1,709092
LMS-2002-1,826488
LMS-2193-250,606743
LMS-2193-250,391179
LMS-2002-1,932330
LMS-2244-258,289965
LMS-2244-258,943091
LMS-2244-258,157793
LMS-2244-258,337770
LMS-2244-258,391179
LMS-2244-258,991680
LMS-2244-258,903624
LMS-1714-3,817558
LMS-1715-2,156093
LMS-1335-6,605119
LMS-1714-3,344197
LMS-1354-3,605119
LMS-1355-2,605119
LMS-1345-2,605119
LMS-1888-8,881503
LMS-1714-3,881503
LMS-2004-1,62309
LMS-1335-6,937129
LMS-1888-8,802936
LMS-2000-1,341016
LMS-2002-1,802936
LMS-2002-1,741822
LMS-2001-1,741822
LMS-1714-3,111629
LMS-1714-3,177926
LMS-1888-8,177926
LMS-1714-3,423472
LMS-2000-1,465389
LMS-1775-3,314938
LMS-1714-3,357384
LMS-1737-5,815969
LMS-1999-3,815969
LMS-2000-1,547364
LMS-2000-1,558313
LMS-1714-3,355748
LMS-1888-8,519817
LMS-1529-210,599086
LMS-1529-210,944719
LMS-1529-210,879095
LMS-1745-2,590835
LMS-1354-3,937129
LMS-2242-10,92261
LMS-1327-40,21314
LMS-1996-7,930479
LMS-1347-2,975224
LMS-1352-2,10020421
LMS-2002-1,819407
LMS-1345-2,496279
LMS-2168-30,333979
LMS-1336-2,
LMS-1354-3,
LMS-1355-2,
LMS-1336-2,396433
LMS-2168-138,6079
LMS-2168-138,466473
LMS-1327-47,984511
LMS-1327-47,88278
LMS-1327-47,396433
LMS-1344-3,526740
LMS-1957-96,87316
LMS-2244-62,267101
LMS-2244-62,422382
LMS-2244-62,629443
LMS-1355-2,686171
LMS-1957-99,72386
LMS-2244-64,760448
LMS-1356-2,686171
LMS-1888-8,686171
LMS-1737-5,686171
LMS-2244-67,672680
LMS-1714-3,331699
LMS-1998-3,686171
LMS-1999-3,686171
LMS-1929-2,814394
LMS-1347-2,307093
LMS-1349-2,307093
LMS-1443-4,308491
LMS-1929-2,10026739
LMS-2000-1,359572
LMS-2193-142,984612
LMS-2193-142,684368
LMS-2193-142,468433
LMS-2193-142,684222
LMS-2282-1,884102
LMS-2282-1,692945
LMS-2282-1,242684
LMS-2282-1,376646
LMS-2282-1,432054
LMS-2241-6,490568
LMS-1354-3,814394
LMS-2241-6,67397
LMS-1354-3,542383
LMS-1335-6,732069
LMS-1335-6,10011487
LMS-1336-2,10011487
LMS-1338-2,10011487
LMS-1714-3,10011487
LMS-1745-2,336903
LMS-1338-2,16378
LMS-1715-2,124693
LMS-1345-2,10010733
LMS-2000-1,67905
LMS-2073-6,24780
LMS-2073-6,394047
LMS-2073-6,302734
LMS-2073-6,705468
LMS-2073-46,623757
LMS-2073-46,859549
LMS-2073-46,656919
LMS-2073-47,244154
LMS-2073-47,699832
LMS-2073-47,899205
LMS-2073-47,800039
LMS-2073-47,302412
LMS-1345-2,341487
LMS-2000-1,499745
LMS-1289-3,616668
LMS-1354-3,10013235
LMS-1570-1,905784
LMS-2002-1,326952
LMS-2002-1,92873
LMS-1714-3,746343
LMS-1714-3,99228
LMS-2000-1,99228
LMS-2002-1,99228
LMS-1340-2,297347
LMS-1888-8,696442
LMS-1714-3,734752
LMS-1996-7,905784
LMS-2193-282,501542
LMS-2193-282,801960
LMS-2193-282,608587
LMS-2193-282,268256
LMS-1998-3,905784
LMS-1714-3,424664
LMS-1355-2,536989
LMS-2000-1,633992
LMS-1355-2,943994
LMS-1443-4,309687
LMS-1714-3,962743
LMS-1335-6,826488
LMS-1354-3,749846
LMS-1745-2,860571
LMS-2244-291,583520
LMS-2244-291,584840
LMS-1335-6,654178
LMS-1888-8,771682
LMS-2193-280,65477
LMS-2000-1,268745
LMS-2001-1,268745
LMS-2242-20,17481
LMS-2193-283,519167
LMS-2193-283,774144
LMS-2001-1,326934
LMS-2244-298,8411
LMS-2244-298,67984
LMS-2002-1,182961
LMS-1320-345,368445
LMS-1320-345,335205
LMS-1320-346,841146
LMS-1320-346,311057
LMS-1320-347,826556
LMS-1320-347,538127
LMS-1320-347,864516
LMS-1320-347,681483
LMS-1320-347,986482
LMS-1320-347,145059
LMS-1320-347,560012
LMS-1957-40,74778
LMS-1320-348,96151
LMS-1320-348,48506
LMS-1320-348,459174
LMS-1320-348,508752
LMS-1320-348,210408
LMS-1344-3,417175
LMS-1714-3,136243
LMS-1326-4,80260
LMS-1879-17,747208
LMS-1879-17,626349
LMS-1879-17,609294
LMS-1879-17,367491
LMS-2027-2,747208
LMS-1959-21,284797
LMS-1345-2,502206
LMS-1335-6,10006445
LMS-1336-2,10006445
LMS-2241-36,645217
LMS-2241-36,884181
LMS-2241-36,461966
LMS-2242-24,879213
LMS-2242-24,355620
LMS-2242-24,461966
LMS-1356-2,501545
LMS-1920-2,479512
LMS-1346-2,479512
LMS-2001-1,193725
LMS-2002-1,193725
LMS-1356-2,10006445
LMS-1327-52,682075
LMS-1327-52,849798
LMS-1808-7,91945
LMS-1808-7,74898
LMS-2029-2,109485
LMS-2029-2,127754
LMS-1970-7,319756
LMS-1970-7,449992
LMS-1970-7,226932
LMS-1970-7,531218
LMS-1970-7,682375
LMS-1970-7,935212
LMS-2029-3,817754
LMS-2029-3,947959
LMS-2029-3,531218
LMS-2029-3,167350
LMS-1808-7,585730
LMS-1345-2,226497
LMS-1715-2,226497
LMS-1737-5,226497
LMS-1998-3,226497
LMS-1340-2,226497
LMS-1714-3,431032
LMS-2002-1,690044
LMS-2000-1,10002453
LMS-2001-1,690044
LMS-1355-2,10006742
LMS-1344-3,10006742
LMS-1998-3,501545
LMS-1338-2,10006742
LMS-1737-5,757366
LMS-1354-3,310435
LMS-2314-5,747374
LMS-2314-5,249664
LMS-2314-5,411576
LMS-2314-5,850868
LMS-2314-5,461427
LMS-2314-5,972758
LMS-2314-5,138492
LMS-2314-5,383149
LMS-1888-8,321983
LMS-1335-6,785031
LMS-1714-3,785031
LMS-1340-2,583003
LMS-1327-40,234882
LMS-1347-2,656520
LMS-1304-128,609301
LMS-1304-128,127276
LMS-1356-2,176867
LMS-1929-2,100236
LMS-1996-7,978244
LMS-1289-3,311206
LMS-1888-8,732654
LMS-1344-3,311206
LMS-1355-2,311206
LMS-1929-2,504739
LMS-2025-2,474663
LMS-2025-2,154422
LMS-1888-8,631258
LMS-2241-38,953644
LMS-1888-8,837094
LMS-1929-2,501545
LMS-1888-8,747540
LMS-1888-8,574342
LMS-1888-8,935581
LMS-2053-1,67056
LMS-2053-1,558455
LMS-2046-2,58818
LMS-2046-2,119430
LMS-2046-2,706359
LMS-2046-2,434214
LMS-2314-6,478961
LMS-2314-6,665641
LMS-2314-6,703243
LMS-1888-8,66313
LMS-1888-8,10042952
LMS-1355-2,790349
LMS-1745-2,585359
LMS-1714-3,995284
LMS-1714-3,682484
LMS-2001-1,682484
LMS-1335-6,380925
LMS-1443-4,101265
LMS-1999-3,264960
LMS-2002-1,715363
LMS-2002-1,327354
LMS-2000-1,856053
LMS-2002-1,201622
LMS-2000-1,573718
LMS-2002-1,573718
LMS-1714-3,368540
LMS-2001-1,624029
LMS-2002-1,624029
LMS-1624-2,744237
LMS-2073-60,953644
LMS-2073-60,746172
LMS-2073-60,608973
LMS-2073-60,636078
LMS-2073-61,265251
LMS-1336-2,10039530
LMS-2073-47,822696
LMS-2073-48,754448
LMS-2073-48,1499
LMS-2073-48,722995
LMS-2073-48,972758
LMS-1920-2,814394
LMS-1344-3,10006441
LMS-1888-8,20892
LMS-1336-2,20892
LMS-1356-2,20892
LMS-1340-2,752334
LMS-1342-2,752334
LMS-1335-6,257297
LMS-2244-45,211708
LMS-2244-45,694100
LMS-2244-47,910497
LMS-2244-47,592563
LMS-2244-47,131498
LMS-1340-2,10026739
LMS-1957-114,615336
LMS-1957-114,826173
LMS-1957-114,841769
LMS-2244-48,596431
LMS-2244-48,689363
LMS-2244-49,559777
LMS-2244-49,630816
LMS-2244-50,87316
LMS-2244-50,5908
LMS-2244-51,424648
LMS-2244-51,728921
LMS-2244-51,957392
LMS-2244-51,241854
LMS-2244-52,693191
LMS-2244-53,848588
LMS-1327-40,526740
LMS-2244-54,663392
LMS-2244-54,976473
LMS-2244-54,472223
LMS-2244-54,112295
LMS-1957-78,319055
LMS-1957-78,361165
LMS-1929-2,235003
LMS-1715-2,853558
LMS-1957-111,925829
LMS-2001-1,893387
LMS-1737-5,893387
LMS-1996-7,757389
LMS-1338-2,864809
LMS-1354-3,10011070
LMS-1443-4,132953
LMS-2244-55,461636
LMS-1354-3,679789
LMS-1998-3,609579
LMS-1714-3,840164
LMS-1888-8,570530
LMS-1714-3,867049
LMS-1714-3,30134
LMS-2072-1,764665
LMS-1745-2,579049
LMS-1714-3,973947
LMS-2193-296,605318
LMS-2193-296,460787
LMS-2193-296,458111
LMS-2193-296,956139
LMS-2193-296,688387
LMS-2193-296,40507
LMS-2193-296,856454
LMS-2244-305,997882
LMS-2244-305,19651
LMS-2244-305,956139
LMS-2244-305,818084
LMS-2244-305,19774
LMS-2193-297,503417
LMS-2193-297,600128
LMS-2193-297,584401
LMS-2193-297,128316
LMS-2193-297,32135
LMS-2193-297,625853
LMS-2193-297,31867
LMS-2193-297,931855
LMS-2193-297,690654
LMS-2193-297,551907
LMS-2244-306,503417
LMS-2244-306,600128
LMS-2244-306,250013
LMS-2244-306,177962
LMS-2244-306,32135
LMS-2244-306,835104
LMS-2244-306,474349
LMS-2193-298,318990
LMS-2193-298,691827
LMS-2193-298,699156
LMS-2193-298,767695
LMS-2193-298,258155
LMS-2193-298,784571
LMS-2193-298,609863
LMS-2244-307,343828
LMS-2244-307,691827
LMS-2244-307,659369
LMS-2244-307,609863
LMS-1320-348,527580
LMS-1320-348,889176
LMS-1335-6,634797
LMS-1336-2,634797
LMS-1326-4,634797
LMS-2244-165,131536
LMS-2244-165,425901
LMS-2244-165,608278
LMS-2244-165,448153
LMS-2244-165,148384
LMS-2244-166,239271
LMS-2244-167,137214
LMS-1345-2,978346
LMS-2244-168,943466
LMS-2244-168,61812
LMS-2244-168,345231
LMS-2244-168,284801
LMS-2244-168,719499
LMS-2244-169,34328
LMS-2244-169,812559
LMS-2244-169,590435
LMS-2244-169,209705
LMS-1340-2,703197
LMS-2244-170,832670
LMS-2244-170,995826
LMS-2244-170,709925
LMS-2244-170,717423
LMS-2244-170,46972
LMS-2244-170,314908
LMS-2244-170,509415
LMS-2244-171,211153
LMS-2244-171,331403
LMS-2244-171,719445
LMS-2244-171,649457
LMS-2244-171,204958
LMS-2244-171,734644
LMS-2244-171,719024
LMS-2244-171,402918
LMS-2244-172,724187
LMS-2244-173,586607
LMS-2244-173,439115
LMS-2244-173,342567
LMS-2244-173,360566
LMS-2244-173,923806
LMS-1355-2,699552
LMS-2244-174,367106
LMS-2244-174,46985
LMS-2244-175,594017
LMS-2244-175,573921
LMS-2244-175,394960
LMS-2244-175,290577
LMS-2244-175,703469
LMS-2241-9,601187
LMS-1957-152,313031
LMS-2193-299,32058
LMS-2193-299,439504
LMS-2193-299,375789
LMS-2244-308,35023
LMS-2244-308,658147
LMS-2244-308,861616
LMS-2244-308,820998
LMS-2244-308,819223
LMS-2244-308,318893
LMS-1340-2,536119
LMS-1354-3,971640
LMS-2002-1,428415
LMS-2001-1,428415
LMS-1714-3,428415
LMS-1564-212,946724
LMS-1564-212,960347
LMS-1564-212,977226
LMS-1564-212,450084
LMS-1303-222,467026
LMS-1303-222,946724
LMS-1303-222,265189
LMS-1303-222,548727
LMS-1303-222,68527
LMS-1303-222,303297
LMS-1303-222,535557
LMS-1888-8,10013825
LMS-1737-5,10013825
LMS-1714-3,683760
LMS-2001-1,829307
LMS-1355-2,10012074
LMS-1929-2,681914
LMS-2001-1,573302
LMS-2000-1,413659
LMS-2002-1,413659
LMS-2002-1,565027
LMS-2193-300,129140
LMS-2193-300,583649
LMS-2193-300,20671
LMS-1714-3,233873
LMS-2000-1,37861
LMS-2244-309,586979
LMS-2244-309,67505
LMS-2244-309,739479
LMS-1737-5,200148
LMS-2244-310,836232
LMS-2244-310,100347
LMS-2193-302,13271
LMS-2193-302,472807
LMS-2193-302,574698
LMS-2193-302,396567
LMS-2193-302,960481
LMS-1714-3,481745
LMS-1888-8,10007162
LMS-1745-2,694227
LMS-2244-311,794296
LMS-2244-311,472807
LMS-2244-311,882587
LMS-2244-311,319004
LMS-2244-311,752761
LMS-2244-311,72590
LMS-2244-311,800415
LMS-2002-1,840117
LMS-1714-3,261976
LMS-1356-2,296867
LMS-2193-303,920257
LMS-1335-6,296867
LMS-2244-312,545249
LMS-2244-312,496649
LMS-2000-1,481745
LMS-1714-3,838417
LMS-1888-8,494163
LMS-2193-304,203229
LMS-2193-304,162276
LMS-2193-304,946317
LMS-2000-1,797245
LMS-2001-1,797245
LMS-2000-1,494163
LMS-1737-5,615487
LMS-2168-10,797285
LMS-1487-32,716773
LMS-1336-2,972468
LMS-2168-79,755996
LMS-2168-79,562057
LMS-2168-79,492983
LMS-2168-79,901444
LMS-2168-79,189256
LMS-1327-40,10011323
LMS-1347-2,10022398
LMS-1356-2,318826
LMS-1355-2,318826
LMS-1335-6,746772
LMS-1338-2,16048
LMS-2200-25,84131
LMS-1957-117,461923
LMS-1344-3,10010898
LMS-1352-2,68527
LMS-1529-189,407735
LMS-2241-8,80014
LMS-1345-2,10010898
LMS-1356-2,269746
LMS-1356-2,10037599
LMS-2193-313,942387
LMS-2193-313,348737
LMS-2193-313,100771
LMS-2193-313,918436
LMS-2193-313,786506
LMS-2193-313,279025
LMS-2193-313,236406
LMS-2193-313,634394
LMS-2193-313,763871
LMS-1327-40,911605
LMS-1342-2,16048
LMS-1929-2,372685
LMS-1338-2,597587
LMS-2000-1,757389
LMS-2001-1,118675
LMS-1336-2,10009019
LMS-2002-1,731923
LMS-1355-2,16048
LMS-1335-6,653897
LMS-1338-2,56575
LMS-1340-2,10009019
LMS-1339-2,10026739
LMS-1320-340,378450
LMS-1320-340,559984
LMS-1327-40,388826
LMS-1624-2,419951
LMS-2241-7,340714
LMS-1356-2,340714
LMS-1998-3,87817
LMS-1356-2,586815
LMS-2073-50,296723
LMS-2073-50,533384
LMS-2073-50,416905
LMS-2073-50,460568
LMS-2073-50,41636
LMS-2073-50,334221
LMS-1339-2,34944
LMS-2001-1,722489
LMS-1714-3,236406
LMS-1996-7,660143
LMS-1920-2,774893
LMS-2000-1,727648
LMS-1335-6,623282
LMS-2001-1,660143
LMS-2000-1,308773
LMS-1732-1,920846
LMS-1338-2,287676
LMS-2001-1,453809
LMS-1340-2,17530
LMS-1939-23,987528
LMS-1939-23,110092
LMS-1714-3,697756
LMS-1335-6,742223
LMS-1344-3,769000
LMS-1356-2,56008
LMS-1999-3,56008
LMS-2244-91,968405
LMS-2244-91,133254
LMS-2244-91,457934
LMS-2244-91,34434
LMS-2244-91,792425
LMS-2244-91,561936
LMS-1326-4,72247
LMS-1354-3,142452
LMS-1888-8,142452
LMS-2175-3,227703
LMS-2244-87,450545
LMS-2244-87,422579
LMS-2244-87,454858
LMS-2244-87,935731
LMS-2244-89,646034
LMS-1327-48,528052
LMS-1327-48,140927
LMS-1327-48,39101
LMS-1327-48,388826
LMS-1327-48,647936
LMS-2200-27,986116
LMS-2200-27,463903
LMS-2193-24,859280
LMS-2193-24,103228
LMS-1355-2,924214
LMS-1529-192,124693
LMS-1529-192,824039
LMS-1356-2,924214
LMS-1957-127,797929
LMS-1957-127,89166
LMS-1957-127,89192
LMS-1929-2,18880
LMS-1338-2,17530
LMS-1327-40,952144
LMS-1355-2,952144
LMS-2193-167,261383
LMS-1335-6,564726
LMS-2244-135,134814
LMS-2244-135,511746
LMS-2244-135,685352
LMS-2244-135,70168
LMS-2244-128,947579
LMS-2244-128,685956
LMS-2244-128,329839
LMS-2244-128,89226
LMS-2244-128,925102
LMS-2244-134,812949
LMS-2244-134,937349
LMS-2244-134,58818
LMS-2168-161,744218
LMS-2244-13,642399
LMS-1957-78,742512
LMS-1957-131,376895
LMS-1714-3,422713
LMS-2168-163,308969
LMS-2168-163,248115
LMS-2168-163,98117
LMS-1957-132,70168
LMS-1957-132,229834
LMS-1957-105,165458
LMS-1957-79,334400
LMS-1957-79,238722
LMS-1340-2,195736
LMS-1335-6,32628
LMS-2073-52,343290
LMS-2073-52,91535
LMS-2073-52,1939
LMS-1531-132,797192
LMS-1320-337,975499
LMS-1320-337,533384
LMS-1320-337,743209
LMS-1320-337,662406
LMS-1320-337,307992
LMS-1320-337,460568
LMS-1320-337,258309
LMS-1320-337,709050
LMS-1320-337,32850
LMS-1715-2,395304
LMS-1564-211,471801
LMS-1564-211,910071
LMS-1564-211,905347
LMS-1564-211,415926
LMS-1564-211,898641
LMS-1529-200,471801
LMS-2175-3,559229
LMS-1355-2,46972
LMS-2244-155,686489
LMS-2244-155,820814
LMS-1354-3,46972
LMS-1356-2,46972
LMS-1714-3,46972
LMS-1443-4,46972
LMS-1487-32,46972
LMS-1570-1,46972
LMS-1327-40,46972
LMS-2000-1,716406
LMS-1888-8,476816
LMS-2002-1,716406
LMS-1998-3,716406
LMS-2193-87,176089
LMS-2193-87,743309
LMS-1344-3,352626
LMS-2193-186,565116
LMS-2193-186,15067
LMS-2193-186,284621
LMS-2193-186,608278
LMS-1947-12,788852
LMS-2193-187,961326
LMS-1335-6,352626
LMS-2244-156,425934
LMS-2244-156,1016801
LMS-1888-8,10007138
LMS-1570-1,10007138
LMS-2193-188,319973
LMS-2193-188,493255
LMS-2193-188,590435
LMS-2193-188,651918
LMS-2193-188,275507
LMS-2193-188,
LMS-2168-56,526969
LMS-2168-56,70252
LMS-1888-8,660529
LMS-1957-42,671735
LMS-2193-188,
LMS-2244-158,745468
LMS-2244-158,839953
LMS-2244-158,494879
LMS-2244-159,281304
LMS-2244-159,336714
LMS-2244-159,199792
LMS-2244-159,646805
LMS-2000-1,690469
LMS-2241-8,795828
LMS-2244-87,373597
LMS-2244-87,677740
LMS-2244-87,611237
LMS-2193-200,496164
LMS-2193-200,150777
LMS-2193-199,414708
LMS-1714-3,908583
LMS-2193-198,763632
LMS-2193-198,605666
LMS-2193-198,590573
LMS-2193-198,666983
LMS-2193-198,709233
LMS-2193-198,654127
LMS-2193-198,37688
LMS-2193-198,998443
LMS-2193-199,488513
LMS-2193-199,956333
LMS-2193-199,812538
LMS-2193-198,759592
LMS-2193-198,763530
LMS-2193-198,478377
LMS-2193-199,769350
LMS-2193-199,468720
LMS-2193-194,153776
LMS-2193-194,
LMS-2193-195,961809
LMS-1999-3,15537
LMS-1335-6,10007009
LMS-1336-2,10007009
LMS-1354-3,10007009
LMS-1335-6,7372
LMS-1355-2,7372
LMS-1356-2,7372
LMS-2193-195,57261
LMS-2193-195,649692
LMS-2193-199,259996
LMS-2244-323,15109
LMS-2244-323,942387
LMS-2244-323,762239
LMS-2244-323,348737
LMS-2244-323,585019
LMS-2244-323,236406
LMS-2244-323,763871
LMS-2244-323,800388
LMS-2001-1,973947
LMS-2193-265,583755
LMS-2193-265,385919
LMS-2244-260,574648
LMS-2244-260,385919
LMS-2244-260,14117
LMS-2244-259,794636
LMS-1443-4,30134
LMS-1745-2,775181
LMS-1714-3,976283
LMS-1888-8,842352
LMS-2000-1,842352
LMS-2001-1,842352
LMS-1355-2,453047
LMS-1996-7,10032546
LMS-1344-3,971640
LMS-1745-2,314148
LMS-2001-1,841204
LMS-1714-3,833049
LMS-2000-1,712567
LMS-1714-3,494143
LMS-2000-1,700425
LMS-2193-317,973762
LMS-2193-317,267012
LMS-2193-317,555594
LMS-2244-328,646303
LMS-2000-1,842981
LMS-2002-1,270931
LMS-1888-8,270931
LMS-1289-3,569385
LMS-2193-321,901889
LMS-2193-321,63265
LMS-1356-2,462846
LMS-1345-2,971640
LMS-1714-3,10018043
LMS-2001-1,10018043
LMS-2000-1,728467
